,player,choice,col_0,col_1,col_2,col_3,col_4,col_5,col_6,move
41,RandomAI_2,6,"[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]",18
41,SimpleAI_1,1,"[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]",19
41,RandomAI_2,6,"[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]",20
41,SimpleAI_1,4,"[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]",21
41,RandomAI_2,0,"[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]",22
41,SimpleAI_1,4,"[0.0, -1.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]",23
42,RandomAI_2,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
42,SimpleAI_1,0,"[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
42,RandomAI_2,3,"[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
42,SimpleAI_1,6,"[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
42,RandomAI_2,0,"[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",4
42,SimpleAI_1,3,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",5
42,RandomAI_2,1,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",6
42,SimpleAI_1,2,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",7
42,RandomAI_2,3,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",8
42,SimpleAI_1,6,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9
42,RandomAI_2,6,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",10
42,SimpleAI_1,6,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, -1.0, 1.0, 1.0]",11
42,RandomAI_2,4,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, -1.0, 1.0, 1.0]",12
42,SimpleAI_1,6,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, -1.0, 1.0, 1.0]",13
42,RandomAI_2,0,"[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",14
42,SimpleAI_1,4,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",15
42,RandomAI_2,4,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",16
42,SimpleAI_1,5,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",17
42,RandomAI_2,5,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",18
42,SimpleAI_1,5,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",19
42,RandomAI_2,2,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",20
42,SimpleAI_1,1,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",21
42,RandomAI_2,2,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",22
42,SimpleAI_1,1,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",23
42,RandomAI_2,1,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",24
42,SimpleAI_1,4,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",25
42,RandomAI_2,3,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, -1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",26
42,SimpleAI_1,2,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",27
42,RandomAI_2,4,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",28
42,SimpleAI_1,5,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",29
42,RandomAI_2,1,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",30
42,SimpleAI_1,5,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, -1.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",31
42,RandomAI_2,2,"[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, -1.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, 1.0]","[0.0, 0.0, -1.0, -1.0, 1.0, -1.0]","[0.0, -1.0, 1.0, -1.0, 1.0, -1.0]","[0.0, 1.0, 1.0, 1.0, -1.0, 1.0]","[0.0, 1.0, 1.0, -1.0, 1.0, 1.0]",32
43,SimpleAI_1,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
43,RandomAI_2,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
43,SimpleAI_1,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2
43,RandomAI_2,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3
43,SimpleAI_1,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4
43,RandomAI_2,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5
43,SimpleAI_1,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6
43,RandomAI_2,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7
43,SimpleAI_1,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 0.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8
43,RandomAI_2,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9
43,SimpleAI_1,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]",10
43,RandomAI_2,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, 0.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]",11
43,SimpleAI_1,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]",12
43,RandomAI_2,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]",13
43,SimpleAI_1,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]",14
43,RandomAI_2,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, 0.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]",15
43,SimpleAI_1,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[0.0, -1.0, 1.0, -1.0, -1.0, -1.0]","[0.0, 0.0, -1.0, 1.0, 1.0, -1.0]","[0.0, 0.0, 0.0, -1.0, 1.0, -1.0]",16
44,RandomAI_2,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
44,SimpleAI_1,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]",1
44,RandomAI_2,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]",2
44,SimpleAI_1,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, -1.0]",3
